Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
"Despite his claims, Bloomberg didn't disclose taxes as NYC mayor — and I have the receipts https://t.co/G2DOQNPSpS",bloomberg,2020-02-21 13:50:23,Salon,IFTTT,1230852267793899521,https://twitter.com/statuses/1230852267793899521
"I should add, for the longest time my mom had no intention of voting for Bernie. Early on she tossed around Bloomberg’s name. It’s been weeks and months of sharing information, getting into arguments, and then giving her space to make her decision. Talk to the fam - it might work",bloomberg,2020-02-21 13:50:23,lizgeorge27,Twitter for iPhone,1230852268020371456,https://twitter.com/statuses/1230852268020371456
Wow that’s a winning ticket. There’s a lot of ignorance going around in Bernies circles. There brutal.,,2020-02-21 13:50:23,pboud5515,Twitter for iPhone,1230852268322324481,https://twitter.com/statuses/1230852268322324481
"No Problem 1 Down, 4 More To Go, or Has Anymore BILLIONAIRES or Millionaires Jumped In While We Were SLEEPING.",,2020-02-21 13:50:23,MaryashleyH,Twitter for Android,1230852269001691136,https://twitter.com/statuses/1230852269001691136
Now there's a tweet plucked right out of my mind. Joe is the One. Bernie will crush Warren out of spite.,warren,2020-02-21 13:50:23,NYCEDUC,Twitter Web App,1230852268922150912,https://twitter.com/statuses/1230852268922150912
@NBCNews Good. Get Bloomberg out. We don't need Trump 2 running as a Democrat.,bloomberg,2020-02-21 13:50:24,ThreeKobolds,Twitter for Android,1230852270327287808,https://twitter.com/statuses/1230852270327287808
"Ah, a true Democrat  don’t try to win by convincing voters, use back-room deals and trickery to win.
It’s what Democrats do.",,2020-02-21 13:50:24,OldSaltCityAce,Twitter for iPhone,1230852270683717635,https://twitter.com/statuses/1230852270683717635
@MMFlint Am I mistaken but wasn't it NBC that just recently completely excluded Elizabeth Warren from their Dems vs tRump report?,warren,2020-02-21 13:50:24,KevinReamore,Twitter for Android,1230852270838824961,https://twitter.com/statuses/1230852270838824961
Who is Liz Warren?,warren,2020-02-21 13:50:24,FuturePurfect,Twitter Web App,1230852272759824385,https://twitter.com/statuses/1230852272759824385
@ewarren https://t.co/FJSFLuRaFv,warren,2020-02-21 13:50:24,MassCentralNew1,Twitter Web App,1230852273963720704,https://twitter.com/statuses/1230852273963720704
"Joe Biden & Mike Bloomberg Busted For Lying About Stop & Frisk  Judge Explains Real Story
 https://t.co/SQoIJfVkj6 via @YouTube","biden, bloomberg",2020-02-21 13:50:25,Truman_Town,Twitter Web Client,1230852275666477056,https://twitter.com/statuses/1230852275666477056
"My tweet means, if I, as in Me, not Mini-Mike, made $60 BILLION, I would own up to it with pride in my honesty, intellect and hard work. I've never wished to be rich.  And God granted my wish.",,2020-02-21 13:50:25,MrVeritas,Twitter Web App,1230852275654004736,https://twitter.com/statuses/1230852275654004736
Didn’t see this Bloomberg endorsement coming at all.,bloomberg,2020-02-21 13:50:25,babystew,Tweetbot for Mac,1230852275821842432,https://twitter.com/statuses/1230852275821842432
Bloomberg should do it more often to expose the real angry old man. https://t.co/bS56hum3a8,bloomberg,2020-02-21 13:50:25,s_vickman,Twitter for iPad,1230852276308152320,https://twitter.com/statuses/1230852276308152320
"Georgina Bloomberg: I’m grateful my dad didn’t run against Donald Trump | The Independent

The former New York City mayor’s daughter said she was close to Mr Trump’s children and was glad she did not have to watch their fathers ‘sling mud'

2016 https://t.co/BpU6ncWuWS",bloomberg,2020-02-21 13:50:25,punkassaudrey2,Twitter for iPad,1230852276564049921,https://twitter.com/statuses/1230852276564049921
"@riotwomennn How will Bernie stop Warren? Can he stop donations & turnout at her rallies? Her grassroots support is exploding.

People are comparing Bernie's & Warren's accomplishments - & there's no contest. Bernie has vague plans w/ no funding info. Warren has detailed plans & funding.",warren,2020-02-21 13:50:25,CarolVernon7,Twitter Web App,1230852278267060224,https://twitter.com/statuses/1230852278267060224
The Pot calling the Kettle Black,,2020-02-21 13:50:26,detroitdba,Twitter Web App,1230852278795591680,https://twitter.com/statuses/1230852278795591680
"@RightOpinionPod Which shows the lack of education we have here from both educators and parents. I was lucky my dad was really adamant I knew how our government and the constitution is laid out. 

But yeah at the debate you could hear people going for Biden because they are realizing the facts",biden,2020-02-21 13:50:26,Addictofromance,Twitter for iPad,1230852279521038337,https://twitter.com/statuses/1230852279521038337
@GeneFriendby Communists 4 Bloomberg,bloomberg,2020-02-21 13:50:26,L3f7istTj,Twitter for iPhone,1230852280049709062,https://twitter.com/statuses/1230852280049709062
Fun fact: every bit of in-fighting between Sanders and Elizabeth “Unite the Party” Warren was started by Warren.,"warren, sanders",2020-02-21 13:50:26,JKMiyamoto,Twitter for iPhone,1230852281249255424,https://twitter.com/statuses/1230852281249255424
"My phone auto fills “Elizabeth Warren was a republican through the Reagan years” because I don’t think people think about this enough. She stuck with the party through 1. The war on drugs, 2. The AIDS crisis 3.Mass deregulation and deindustrializaton. No thanks",warren,2020-02-21 13:50:26,baddybianca,Twitter for iPhone,1230852281823678464,https://twitter.com/statuses/1230852281823678464
"Trump: ""I could stand in the middle of Fifth Avenue and shoot somebody and I wouldn’t lose any voters.""

Me: ""I'm still not voting for you.""

Democrats: ""We're nominating Bernie Sanders.""

Me: ""Trump could shoot me in the middle of Fifth Avenue and I would still vote for him.""",sanders,2020-02-21 13:50:26,tech_faq,Twitter Web App,1230852282427768833,https://twitter.com/statuses/1230852282427768833
"@spikesmom4 I'd rather avoid becoming a state. I doubt AB would have more say when a state of 4M in a country of almost 400M, than in a country of almost 40M.

Plus they will eventually have Democrats in charge again. I dont want a Clinton or Sanders. 😬",sanders,2020-02-21 13:50:26,nicole_in_AB,Twitter for Android,1230852282687733762,https://twitter.com/statuses/1230852282687733762
Biden: ‘Nobody Is Going to Be Deported in My First 100 Days’ https://t.co/xgcIHolmeZ via @BreitbartNews,biden,2020-02-21 13:50:27,MatthewEich1,Twitter Web Client,1230852282838900736,https://twitter.com/statuses/1230852282838900736
"WITH THE CENTER SO FRACTURED, SANDERS WOULD CRUISE TO NOMINATION--thanks to strategic, self-seeking fools such as Warren, Buttegeig & Co.  The ATTACK should be against Sanders (socialist), not Bloomberg!","warren, sanders, bloomberg",2020-02-21 13:50:27,drsam800,Twitter Web Client,1230852283656736769,https://twitter.com/statuses/1230852283656736769
"Today I'm going to make the effort to understand that this isn't ""Bernie supporters,"" it's just a faction of online brocialists who have glommed on to Bernie because they see him as a means of destroying the Democrats rather than a positive good in his own right.",,2020-02-21 13:50:27,noonanville,Twitter Web App,1230852283858083840,https://twitter.com/statuses/1230852283858083840
Is how white flight got started?,,2020-02-21 13:50:27,mikeschmike,Twitter for iPhone,1230852284340412416,https://twitter.com/statuses/1230852284340412416
What's the Bloomberg Arkansas connection?,bloomberg,2020-02-21 13:50:27,UD880,Twitter Web App,1230852286156505088,https://twitter.com/statuses/1230852286156505088
"Mike Bloomberg 2020 Inc
TV-WEAR-TV (PENSACOLA, FL)
https://t.co/Zn8mgPOWl2 https://t.co/ICMeHVA5yV",bloomberg,2020-02-21 13:50:27,FCCFed,FCC Federal Political Files,1230852285170798592,https://twitter.com/statuses/1230852285170798592
"MSNBC’s Anti-Sanders Bias Was on Display in Nevada, But It Hasn’t Hurt Him https://t.co/9JraMjL5W4 via @truthout",sanders,2020-02-21 13:50:28,RDonatelle,Twitter Web Client,1230852288018776064,https://twitter.com/statuses/1230852288018776064
Ortiz: Bloomberg’s ‘Medicare for All’ Plan Will Bankrupt America https://t.co/2TMVoAvAMy via @BreitbartNews,bloomberg,2020-02-21 13:50:28,Axelrod_EJ,Twitter Web Client,1230852288958357504,https://twitter.com/statuses/1230852288958357504
"👀 ""Common Core,"" meet Bernie Panders

Socialism never quite adds up does it? Eventually you run out of other people's money...then what?",,2020-02-21 13:50:29,TexasKelGirl,Twitter Web App,1230852291428786176,https://twitter.com/statuses/1230852291428786176
Haha good,,2020-02-21 13:50:29,BOOMTRUMP2020,Twitter for Android,1230852291701329920,https://twitter.com/statuses/1230852291701329920
If this performance doesn’t raise her standing in the polls nothing will,,2020-02-21 13:50:29,Monazeni,Twitter for iPhone,1230852291575635969,https://twitter.com/statuses/1230852291575635969
Bernie Sanders has done himself no favors with his supporters attacking @Culinary226,sanders,2020-02-21 13:50:29,Anime_Now90,Twitter for iPhone,1230852293102309377,https://twitter.com/statuses/1230852293102309377
"@jeneps As noted below, Joe Biden worked for immigration reform. https://t.co/da8DERd3qn

Bernie Sanders Voted Against Immigration Reform in 2007 ...
https://t.co/Kr3SmOSTwC

Yes, Bernie Sanders voted to kill immigration reform in 2007 ... https://t.co/bLjB81MTnr","biden, sanders",2020-02-21 13:50:30,PhoenixWomanMN,Twitter for Android,1230852296336191489,https://twitter.com/statuses/1230852296336191489
Bravo on your first vote! Excellent choice!,,2020-02-21 13:50:30,TelaDrin,Twitter for iPhone,1230852297095340033,https://twitter.com/statuses/1230852297095340033
"STACEY ABRAMS defends
Bloomberg campaign and TOOK Donations from him in 2018 
President Bloomberg 
And
VP Stacey Abrams 

Now that would be nice, Don't You think so? @MikeBloomberg

https://t.co/e1ebKWeQ1V",bloomberg,2020-02-21 13:50:30,Makinwaves3,Twitter for Android,1230852297556680704,https://twitter.com/statuses/1230852297556680704
The better folk tale reference here is The Boy Who Cried Wolf.,,2020-02-21 13:50:30,carlcolglazier,Twitter for Android,1230852298399723526,https://twitter.com/statuses/1230852298399723526
"@TxMWF *WOMEN'S RIGHTS!
*Mike Bloomberg has Long Supported
*Maternal Health, Paid Leave, Child Care Help 
*Reproductive Rights Equal Pay & Promotions 
*As President Mike Will Continue To 
*Fully Supports & Protect All Women’s Rights. https://t.co/y07lLbslG3",bloomberg,2020-02-21 13:50:31,Bloombergwins,Twitter Web App,1230852300442406913,https://twitter.com/statuses/1230852300442406913
@MayorBowser Bowser supports Bloomberg as the democratic presidential candidate. Bowser clearly can be bought. She supports a guy that bragged about Stop&Frisk. Bloomberg looked awful in the debate. But as long as he paying Bowser she continue to be his B.,bloomberg,2020-02-21 13:50:31,cmoreno0101,Twitter for iPhone,1230852301662949376,https://twitter.com/statuses/1230852301662949376
"@DrJillStein Sanders is still pushing the Russia ""interference"" bullshit, so he doesn't het a pass.",sanders,2020-02-21 13:50:31,ruffinellial,Twitter for Android,1230852301989875712,https://twitter.com/statuses/1230852301989875712
"""We're seeing that these broadly drafted NDAs are being imposed during the course of employment with the implication, 'You better not speak up.'"" @andylynnjo https://t.co/2PcCgyuF4t",,2020-02-21 13:50:32,GBBranstetter,Twitter Web Client,1230852305316188160,https://twitter.com/statuses/1230852305316188160
VIDEO: Anti-super PAC crusader Elizabeth Warren FLIPS to accept support as race gets tough https://t.co/K2YET7yjJv via @realdennislynch,warren,2020-02-21 13:50:32,rasberries,Twitter Web App,1230852305681047552,https://twitter.com/statuses/1230852305681047552
@LLW902 Bloomberg is Garack,bloomberg,2020-02-21 13:50:32,foswi,Twitter for iPhone,1230852305068666882,https://twitter.com/statuses/1230852305068666882
https://t.co/09B4vL6yfo,,2020-02-21 13:50:32,psalms16_11,Twitter for Android,1230852307358822400,https://twitter.com/statuses/1230852307358822400
"I was *shocked* to see @peterdaou embrace Bernie, but encouraged that those who were nervous about him would come around to #NotMeUs. The onslaught of Dem operatives attacking Bernie as his lead solidifies is deeply counterproductive & sad.",,2020-02-21 13:50:33,sewersoc414,Twitter for iPhone,1230852308315070466,https://twitter.com/statuses/1230852308315070466
