tweet,keyword,date,user,source,tweet_id,url
We are better than Bloomberg.,bloomberg,2020-02-16 15:47:57,goldietaylor,Twitter Web App,1229069915421839360,https://twitter.com/statuses/1229069915421839360
Random account encourages Pete to talk about the deficit. A few days later Buttigieg talks about the deficit.,buttigieg,2020-02-16 15:48:00,ErickFernandez,Twitter for iPhone,1229069929678352387,https://twitter.com/statuses/1229069929678352387
@MikeBloomberg Looks like you and Biden are both planning to cut Social Security. Imagine my shock a republican would do such a thing... #BloombergIsARacist,"biden, bloomberg, #bloomberg",2020-02-16 15:48:01,Half_vice,Twitter Web App,1229069930814955521,https://twitter.com/statuses/1229069930814955521
@CharlesMBlow Bloomberg should give a mea culpa speech akin to the one Obama gave on race. America would see in real time if he is truly sincere about his past racial transgressions. #addressinghisracistpast,bloomberg,2020-02-16 15:48:01,gcHamblet,Twitter for iPad,1229069932316499968,https://twitter.com/statuses/1229069932316499968
"@sppeoples Biden has buried his own children twice. Poor taste, whoever did this.",biden,2020-02-16 15:48:01,compliancememe,TweetDeck,1229069932979261440,https://twitter.com/statuses/1229069932979261440
Kellyanne Conway: Bloomberg’s sexist comments ‘far worse’ than Trump’s? Perhaps but trump has sexually assaulted 20 women & raped 2 of them,bloomberg,2020-02-16 15:47:58,smithie1,Twitter for iPhone,1229069920593420289,https://twitter.com/statuses/1229069920593420289
"Michael Bloomberg, the Original Tech Bro",bloomberg,2020-02-16 15:48:00,evankirstel,drumup.io,1229069929053179906,https://twitter.com/statuses/1229069929053179906
@VoteMcKinlay you are on the wrong side of history with your support of bloomberg,bloomberg,2020-02-16 15:48:01,Macnerz,Twitter for Android,1229069933646155779,https://twitter.com/statuses/1229069933646155779
#NeverBloomberg,bloomberg,2020-02-16 15:48:02,cerah_hedrick,Twitter for Android,1229069934291898368,https://twitter.com/statuses/1229069934291898368
"@oldmanebro Bloomberg is finally gonna Expose once and for all how much of a Work Blk ppl invpolitics are. All of them are for sale, Byron Allen was the first to just say it. But y’all not gonna see it that way. Also, Civil Rights generation are sellouts that we celebrate",bloomberg,2020-02-16 15:48:02,BTSdivision,Twitter for iPhone,1229069935160233984,https://twitter.com/statuses/1229069935160233984
"@mehdirhasan Bloomberg is a billionaire fighting crime.
Is he the Batman?",bloomberg,2020-02-16 15:48:02,111adnan1119,Twitter Web App,1229069937349734400,https://twitter.com/statuses/1229069937349734400
"@torstrick yeah I have been looking at these for far too long, there is multiple accounts that are near decades old yet have like 100 tweets between 2011-2013, 0 between 2013 and March 2019, then suddenly become the most active Pete Buttigieg twitter account out there",buttigieg,2020-02-16 15:48:02,SFattiey,Twitter Web Client,1229069937890791425,https://twitter.com/statuses/1229069937890791425
Sanders. He endorsed Bernie Sanders.,sanders,2020-02-16 15:48:02,cdmnky,Twitter for Android,1229069938129809409,https://twitter.com/statuses/1229069938129809409
"@daralynn13 That is the #1?
Biden has a strong list of legislations good and bad, mostly GOOD, especially in his tenor as VP.

Bernies DemSoc ideology from his early days as Mayor has not borne fruit.
Healthcare, education,  climate change all need practical solutions.
#Biden/Harris.","biden, #biden",2020-02-16 15:48:03,1mtheresa,Twitter Web App,1229069938872274949,https://twitter.com/statuses/1229069938872274949
"Mike Bloomberg reportedly considering Hillary Clinton as running mate:
Headlines:
Bloomberg Mysteriously dies in office. Hillarys sworn in!",bloomberg,2020-02-16 15:48:03,BarrtlbTim,Twitter for Android,1229069938947743745,https://twitter.com/statuses/1229069938947743745
Buttigieg is quire and I would not vote for a quire to do anything I would tell them to turn away from their evil ways before they get cast in to hell like the bible tells us to do. A man is supposed to be with woman and woman is supposed to be with man no other way,buttigieg,2020-02-16 15:48:03,RBurger8,Twitter for Android,1229069939035820032,https://twitter.com/statuses/1229069939035820032
"@gugachacra O mainstream Democrata prefere o Bloomberg, que até ontem era Republicano, do que o Bernie. Vcs chamam um cara que quer deixar os remédios mais baratos (ou até de graça, pra quem não tem dinheiro) de extremista. Aí complica, Guga",bloomberg,2020-02-16 15:48:03,luisinh093,Twitter for Android,1229069940877119493,https://twitter.com/statuses/1229069940877119493
"@Tawanda46 So you are okay that 
Sanders supporters bring a coffin to Bidens offices ?

You think That is funny ?","biden, sanders",2020-02-16 15:48:03,SteelToeTruth,Twitter for Android,1229069940960808960,https://twitter.com/statuses/1229069940960808960
"So Biden gets the prosecutor fired who’s looking into his family’s corruption, so the Dems wants to fire Barr for looking into theirs.... makes sense...",biden,2020-02-16 15:48:03,navy8r,Twitter for iPhone,1229069941896290305,https://twitter.com/statuses/1229069941896290305
Great interview @amyklobuchar ❤️🌊🇺🇸⚖️🗽🌊🌊🌊🌊🌊🌊🌊🌊,klobuchar,2020-02-16 15:48:04,DsOchoa,Twitter for iPhone,1229069945457106945,https://twitter.com/statuses/1229069945457106945
"If this analysis is correct and there will actually be zero difference between a president Sanders and president buttigieg, why even have a primary? Or elections at all, since apparently an unelected bureaucratic caste has captured all government and votes are now meaningless.","sanders, buttigieg",2020-02-16 15:48:05,lemeilleurpat,Twitter for Android,1229069947067928576,https://twitter.com/statuses/1229069947067928576
"Anybody but Bloomberg, even Bernie.  Talk about an ""attack on our democracy."" He does not have enough money to do anything for the American people but he has more than enough to bribe local officials, charities, reporters, etc. to help him get what he wants.",bloomberg,2020-02-16 15:48:05,KSantal,Twitter Web App,1229069947172724739,https://twitter.com/statuses/1229069947172724739
"@Ibishblog Seems to me the left are the ones freaking out. Bloomberg is more right than left and would ruin their agenda. On second thought, it is worth voting for him just for that reason alone.",bloomberg,2020-02-16 15:48:05,WaelChehab1,Twitter Web App,1229069947269197825,https://twitter.com/statuses/1229069947269197825
Anyone who went to NYC public schools hates Mike Bloomberg cuz he never gave us snow days. We will never forget.,bloomberg,2020-02-16 15:48:05,ifuwannareachme,Twitter Web App,1229069949542506496,https://twitter.com/statuses/1229069949542506496
Michael Bloombergs employees created a book purportedly full of his offensive quotes. Here it is.  #SmartNews,bloomberg,2020-02-16 15:48:06,DanCas2,SmartNews | スマートニュース,1229069953992540160,https://twitter.com/statuses/1229069953992540160
"@JoyAnnReid Very, very, very disappointed to hear you liken #MichaelBloomberg to Trump,
no matter what Bloomberg’s issues (which we will scrutinize) may be.",bloomberg,2020-02-16 15:48:06,CaraFlamenca,Twitter for iPhone,1229069954344873984,https://twitter.com/statuses/1229069954344873984
"@JoshuaHol Why on Earth are people wasting time defending Bloomberg when there is a perfectly good Sanders competing with like ten other people who are also vastly superior to Bloomberg, including the cheating rat boy?","sanders, bloomberg",2020-02-16 15:48:07,elNingyou,Twitter Web App,1229069957293428736,https://twitter.com/statuses/1229069957293428736
"Esto iba a propósito de la candidatura de  Bloomberg.  Pero sin el ""a propósito"" sirve también.",bloomberg,2020-02-16 15:48:07,AdrianaValdes8,Twitter Web Client,1229069958480584704,https://twitter.com/statuses/1229069958480584704
"@BenjaminPDixon Some back Bloomberg because he pays them direct. Some back Bloomberg because he funds organisations in which they build their little empires. Some back Bloomberg because they fear Bernie’s Not Me, Us movement will disrupt their access to status and money. They are all corrupt.",bloomberg,2020-02-16 15:48:07,GhostOp8,Twitter for iPad,1229069958832779264,https://twitter.com/statuses/1229069958832779264
Pete Buttigieg on expectations for Nevada caucuses and South Carolina primary,buttigieg,2020-02-16 15:48:08,BrowardForPete,Twitter Web Client,1229069962012250113,https://twitter.com/statuses/1229069962012250113
@seanhannity Biden in his own sad little lost world isnt he. Wow!,biden,2020-02-16 15:48:09,Phx7auto,Twitter for Android,1229069964843216897,https://twitter.com/statuses/1229069964843216897
The Hardest Decision Bernie Sanders Will Make This Year,sanders,2020-02-16 15:48:09,Resistance411,Twitter for iPhone,1229069965380055041,https://twitter.com/statuses/1229069965380055041
"Black Florida Progressive Says Bloomberg Campaign Tried to Buy His Support

Elijah Manley",bloomberg,2020-02-16 15:48:09,proviewsusa,Twitter Web App,1229069965438877698,https://twitter.com/statuses/1229069965438877698
"@brianpmangan Going to win the presidential election in 2020 by a landslide:

Trump - YES
Bloomberg - Still poll testing for the answer
Sanders -  cheated out of answering, like he will be cheated by Bloomberg out of the nomination. And also, gravy is wavy!

#Bernie","sanders, bloomberg",2020-02-16 15:48:09,Motosickle,Twitter for Android,1229069965954777088,https://twitter.com/statuses/1229069965954777088
@JoeBiden So sweet...,biden,2020-02-16 15:48:09,CrochetJanet,Twitter for Android,1229069967011631105,https://twitter.com/statuses/1229069967011631105
"@lindyli Lol. ‘Optimism, enthusiasm, and openness... ‘ The Sanders were either not in Russia or I want to try the drugs they are on.",sanders,2020-02-16 15:48:10,carrier_dove,Twitter for iPhone,1229069968010031104,https://twitter.com/statuses/1229069968010031104
@whstancil If you would vote for Bloomberg under any circumstances your moral compass is broken.,bloomberg,2020-02-16 15:48:10,AnonymousWorke1,Twitter for iPad,1229069968010043392,https://twitter.com/statuses/1229069968010043392
"This is the absolute best thing I’ve read about why Sanders runs so strong among young adults. They feel like they’ve been screwed over, and they’re not wrong.",sanders,2020-02-16 15:48:11,dajafi,Twitter Web App,1229069973529726979,https://twitter.com/statuses/1229069973529726979
This is a great ad. Trump supporters are not good people. It’s time we stand up to these bullies. #DumpTrump2020 (not a Bloomberg endorsement) I will #VoteBlueNoMatterWho2020,bloomberg,2020-02-16 15:48:11,NotMyFlyMonkeys,Twitter for iPhone,1229069974100160512,https://twitter.com/statuses/1229069974100160512
"Meanwhile, Biden reportedly got the best response.

😂😂😂😂😂",biden,2020-02-16 15:48:12,KerrAvon4,Twitter Web App,1229069978147721218,https://twitter.com/statuses/1229069978147721218
Bloomberg is a successful leader so why should he be excluded from consideration in the primary just because he is rich?,bloomberg,2020-02-16 15:48:12,SAme76510887,Twitter for iPad,1229069978873290754,https://twitter.com/statuses/1229069978873290754
"Pete Buttigieg absolutely boring. 

the crowd almost half asleep.😣",buttigieg,2020-02-16 15:48:12,Who_IsM,Twitter for Android,1229069979355615232,https://twitter.com/statuses/1229069979355615232
@MikeBloomberg Your money will not buy you the people’s respect. Let’s take a look into your company about how awe full it is for women working for Bloomberg!,bloomberg,2020-02-16 15:48:12,GregHefner,Twitter for iPhone,1229069979351486464,https://twitter.com/statuses/1229069979351486464
"@thro_e Don’t forget Nancy, mitt and chuck while your looking in to Biden",biden,2020-02-16 15:48:15,pipefighter78,Twitter for iPhone,1229069989094871041,https://twitter.com/statuses/1229069989094871041
"@jonathanchait Most candidates took actions in past that are not positive: e.g. Sanders pro-gun stance, Bidens vote for Iraq invasion. We must assess whether current views are sincere,  that he/she is trustworthy & that he/she will address climate change, health care, gun control etc.",biden,2020-02-16 15:48:15,jmp2121,Twitter for Android,1229069990931959810,https://twitter.com/statuses/1229069990931959810
Breaking - #Ukraine and #Biden tied to the illegal acts with support from “Open Society Initiative for Europe” -Soros strikes again  via @TXLADY7061,"biden, #biden",2020-02-16 15:48:15,TXLADY7061,Twitter Web App,1229069990961274880,https://twitter.com/statuses/1229069990961274880
"Buttigieg knows South Carolina Blacks are generally not sophisticated enough to vote for Republicans, even when it serves their best interests.  Many vote Democrat, no matter how screwed up the candidate or how sad the past performance.",buttigieg,2020-02-16 15:48:15,Lewis_Evans_USA,Twitter Web App,1229069991007399938,https://twitter.com/statuses/1229069991007399938
"I love this photo of @ewarren teaching at UPenn in the 1990s. I am #VoteBlueNoMatterWho, (w/ Bloomberg or Biden I’m #begrudginglyvoteblue), but Warren is my 1st pick because she approaches national problems as a scholar. Photo: Leif Skoogfors/Corbis via Getty Images","warren, biden, bloomberg",2020-02-16 15:48:16,RemediatedTeach,Twitter for Mac,1229069993662349312,https://twitter.com/statuses/1229069993662349312
Bloomberg getting black support despite stop-and-frisk controversy,bloomberg,2020-02-16 15:48:16,mightforright12,Twitter Web Client,1229069995474325506,https://twitter.com/statuses/1229069995474325506
Totally corrupt Chuck Todd gets the only Sunday show interview with Joe Biden and deliberately throws the fight and turns it into a loving tribute. Not even a Hunter question. Biden should be forced to declare it as a campaign contribution. #crookedChuck,biden,2020-02-16 15:48:16,MarkSimoneNY,Twitter Web App,1229069995944050690,https://twitter.com/statuses/1229069995944050690
@rb89rb pete buttigieg,buttigieg,2020-02-16 15:48:16,habibtiiaf,Twitter for iPhone,1229069996174635011,https://twitter.com/statuses/1229069996174635011
"@RickJSportPlays Joe Biden said Lindsey would regret(threat?) looking into the Bidens/Ukraine.  Biden, I am sure knows a lot about who is dirty.  Most of them probably.",biden,2020-02-16 15:48:16,FlyFisher_AKY,Twitter Web App,1229069996158046208,https://twitter.com/statuses/1229069996158046208
"maybe, maybe if i lived in a swing state i would suppress the vomit and vote for bloomberg.

but in maryland? no fucking way.

#NeverBloomberg",bloomberg,2020-02-16 15:48:17,mikeyfranklin,Twitter for iPhone,1229070000008376321,https://twitter.com/statuses/1229070000008376321
"Steyer polls #2 in SC among Black voters at 24%  polling #3 overall in SC at 18%

Sanders and Steyer closing gap on Biden as SC 2020 presidential primary nears  via @postandcourier","biden, sanders, steyer",2020-02-16 15:48:18,CFBruce4SC,Twitter Web App,1229070001845473280,https://twitter.com/statuses/1229070001845473280
"@PamKeithFL No, we NOT voting for Sanders. Period!",sanders,2020-02-16 15:48:18,taifonze,Twitter for Android,1229070004416663552,https://twitter.com/statuses/1229070004416663552
Who will portray the cinematic version of Joe Biden the best?,biden,2020-02-16 15:48:19,Anastas04941651,Twitter for Android,1229070005779693568,https://twitter.com/statuses/1229070005779693568
"Fun fact which I did not know.
Scott Brown was a serious, serious A-hole in his campaign against @ewarren when she first ran for Senate, defeating him.
I would so love to see her be able to refer to Bloombergs support for that sexist chucklehead.","warren, bloomberg",2020-02-16 15:48:19,MLMucci,Twitter Web App,1229070005922299905,https://twitter.com/statuses/1229070005922299905
Sanders endorsing Pressley even tho she’s on record as being a clintonite hack masquerading as a “progressive” (she primaried an incumbent on her left) and endorsed Warren is just 😂 magnanimous,"warren, sanders",2020-02-16 15:48:19,kellyclarksus,Twitter for iPhone,1229070007998566402,https://twitter.com/statuses/1229070007998566402
Bloomberg to BUY Black America? | The Black Sphere,bloomberg,2020-02-16 15:48:19,Lupita22264168,Twitter for iPad,1229070008434606080,https://twitter.com/statuses/1229070008434606080
"I love Elizabeth Warren. Her take here is one that I’ve felt since Steyer began his run, and one that I deeply feel toward Bloomberg, too.","warren, steyer, bloomberg",2020-02-16 15:48:19,Kittyapolis,Twitter for iPhone,1229070008636055552,https://twitter.com/statuses/1229070008636055552
She is an unbelievable wind bag Trump was just pointing out what normal rationable people believe.   BIden son was at a minimum cashing in on influence peddling,biden,2020-02-16 15:48:20,defende11794162,Twitter for iPhone,1229070010569629705,https://twitter.com/statuses/1229070010569629705
"Dumb and Ignorant #Democrats Tom Steyer, Amy Klobuchar Unable To Name Mexico’s President In Spanish News Interviews  via @dailycaller","klobuchar, steyer",2020-02-16 15:48:20,JoeBrow11165124,Twitter Web Client,1229070011790057472,https://twitter.com/statuses/1229070011790057472
Fuss Over Culinary Workers Flyer Is Latest Cynical Attack On Sanders @JoeBiden these “attacks” are manufactured by the political money machine to keep Sanders from getting the nomination. Maybe you should read Sanders books it’s outlined how he won 2016.,"biden, sanders",2020-02-16 15:48:20,mikesmyman1,Twitter for iPhone,1229070012482088961,https://twitter.com/statuses/1229070012482088961
"@peterdaou What about those that wrote fantasies about raping women as a cure for their PMS? Can we discount those candidates, too?
.
(That was Bernie Sanders, btw. Just in case you missed the point.)",sanders,2020-02-16 15:48:21,TiredInOR4Now,Twitter for Android,1229070016303132672,https://twitter.com/statuses/1229070016303132672
Biden surrogate right!,biden,2020-02-16 15:48:21,iRhysTay,Twitter for iPhone,1229070017901334530,https://twitter.com/statuses/1229070017901334530
gm! make sure everyone around you knows bloomberg is not a fucking option.,bloomberg,2020-02-16 15:48:21,curseoffeeling,Twitter for iPhone,1229070018144612353,https://twitter.com/statuses/1229070018144612353
Terrified Aides Say Senator Klobuchar Is Just Like Trump  via @VanityFair,klobuchar,2020-02-16 15:48:22,bonnie_arnold,Twitter for Android,1229070019813924865,https://twitter.com/statuses/1229070019813924865
"@WajahatAli No, Bloomberg is a racist and possibly a sexual assaulter (we do not know what the claims are due to NDAs). I will vote for literally any other dem nominee but him. He might be a worse person than Trump which is saying something.",bloomberg,2020-02-16 15:48:22,JCampo13,Twitter Web App,1229070021122457603,https://twitter.com/statuses/1229070021122457603
And I love @PeteButtigieg for declaring his truth! #StandByYourMan,buttigieg,2020-02-16 15:48:23,sahansen200111,Twitter for Android,1229070023190249474,https://twitter.com/statuses/1229070023190249474
He is god damned right. 🖕🏼.@MikeBloomberg,bloomberg,2020-02-16 15:48:23,ExaltedUterus,Twitter Web App,1229070023420866571,https://twitter.com/statuses/1229070023420866571
"In the past Bloomberg has admitted that he ""could not win"" the presidency because there is no mass constituency for his political program. That is why his ""campaign"" right now is so focused on bashing Trump. Because his governing agenda alone would never generate popular support",bloomberg,2020-02-16 15:48:24,mtracey,Twitter Web App,1229070026633875458,https://twitter.com/statuses/1229070026633875458
"Now should Warren drop out and Endorse Sanders?!
#Warren","warren, sanders, #warren",2020-02-16 15:48:24,AthinaCollinsMT,Twitter for iPhone,1229070030224052224,https://twitter.com/statuses/1229070030224052224
@DailyCaller I would say the most courageous is Bloomberg if he asks Killary to be his running mate. That is like a prisioner handing the axe to the executioner.,bloomberg,2020-02-16 15:48:24,lb1326226288,Twitter for Android,1229070030404571136,https://twitter.com/statuses/1229070030404571136
Michael Bloomberg’s long history of sexism,bloomberg,2020-02-16 15:48:25,kenaupictures,Twitter Web Client,1229070032094683136,https://twitter.com/statuses/1229070032094683136
Moving to a swing state to not vote for Bloomberg,bloomberg,2020-02-16 15:48:25,niralshah,Twitter for iPhone,1229070033915170816,https://twitter.com/statuses/1229070033915170816
"On Saturday the Bloomberg campaign distanced itself from comments the candidate made in 2009 at a Goldman Sachs event where he said ""I wish the [balloon] boy was actually in the balloon. It is just not engaging without a childs life in the balance.""",bloomberg,2020-02-16 15:48:25,FakieMcFakeface,Twitter for Android,1229070034510761984,https://twitter.com/statuses/1229070034510761984
@Srhenry12 But what would be the point of electing someone so much like Trump? Bloombergs record shows he uses his wealth and privilege against minorites and poor people. Just like Trump.,bloomberg,2020-02-16 15:48:25,KSQNavarro1,Twitter Web App,1229070034825367553,https://twitter.com/statuses/1229070034825367553
@Phoenixwmn Bloomberg is the con artist. Trump is the negotiator,bloomberg,2020-02-16 15:48:26,JeanTer82510682,Twitter for Android,1229070037949939717,https://twitter.com/statuses/1229070037949939717
Fred Guttenberg will not back Sanders because Sanders is running against the Democratic Party - Democratic Underground,sanders,2020-02-16 15:48:28,kharly,Twitter Web Client,1229070043931009024,https://twitter.com/statuses/1229070043931009024
"@ajlamesa Bloomberg did not lift the term limits -- the NY City Council did (in response to his request). A couple of years later, the voters of NYC reversed the City Councils action, re-instating the 2-term limit.",bloomberg,2020-02-16 15:48:28,CynthiaPols,Twitter Web App,1229070045545975809,https://twitter.com/statuses/1229070045545975809
"Here are your two options: 

•Stop calling Bernie Sanders a socialist 

-or-

•Start calling Germany, England, Canada, Australia, New Zealand, France, Norway, Finland, Iceland, Denmark, Netherlands, Italy, Austria and Sweden socialist countries. 

It’s the same shit.",sanders,2020-02-16 15:48:29,DonaldHasenbank,Twitter for iPhone,1229070048230244353,https://twitter.com/statuses/1229070048230244353
Some people talk about. Elizabeth Warren *is* about it.,warren,2020-02-16 15:48:29,socalmd54,Twitter Web App,1229070048326631424,https://twitter.com/statuses/1229070048326631424
"Watching @MeetThePress and thinking to myself, if Biden makes it past Super Tuesday I’ll fall out of my chair. The man can’t string a sentence together without breaking eye contact to think.... 🥱 grandpa joe’s political career is done. Pack it up joe",biden,2020-02-16 15:48:29,DustinDiNicola,Twitter for iPhone,1229070050264526854,https://twitter.com/statuses/1229070050264526854
@Toonces_Resists For all those who said they wouldn’t vote for a Bloomberg/Clinton ticket you are no better than those who refused to vote for her last time and responsible for where we are today and where we will wake up and find ourselves 9 months from now,bloomberg,2020-02-16 15:48:29,feleese,Twitter for iPhone,1229070050893520897,https://twitter.com/statuses/1229070050893520897
"@kohenari Anti-Bloomberg mania ia all over cable tv. It’s a strong effort to discredit with sexist, authoritarian, racist ‘history’ and his Republican past. The financial tyranny, charity for self gain,& buying election info amps up Dem paranoia, but the best is Tainting with Hillary as VP",bloomberg,2020-02-16 15:48:30,fuller1shelley,Twitter for iPhone,1229070055859683331,https://twitter.com/statuses/1229070055859683331
the bloomberg memer,bloomberg,2020-02-16 15:48:31,800dbcloud,Twitter for iPhone,1229070056174374914,https://twitter.com/statuses/1229070056174374914
"@keithedwards Bloomberg is proving that (1) he thinks he can buy anything, (2) he is a petty control freak, and (3) he has horrendous judgment/political instincts. Any guy who uses govt force to dictate your soda size and disarm you while he keeps a private army should never be allowed power.",bloomberg,2020-02-16 15:48:31,JimBobLAX,Twitter Web App,1229070056211898371,https://twitter.com/statuses/1229070056211898371
@seanhannity Shes just pissed cause she is not in the white House. IF She excepts the VP offer Bloomberg better sleep with one eye open,bloomberg,2020-02-16 15:48:31,MadonnaNovotny,Twitter Web App,1229070056899960832,https://twitter.com/statuses/1229070056899960832
The Democrats are really sorry they chose Hunter Biden as their hill to die on.,biden,2020-02-16 15:48:31,mrsinisterlefty,Twitter for Android,1229070057105436672,https://twitter.com/statuses/1229070057105436672
Team Bloomberg: wyd?,bloomberg,2020-02-16 15:48:31,JooBilly,Twitter for iPhone,1229070058779029506,https://twitter.com/statuses/1229070058779029506
@charliekirk11 Let someone better lead the fight. Maybe Sarah Sanders or Nikki Haley,sanders,2020-02-16 15:48:32,cometmarcher12,Twitter Web App,1229070060385374209,https://twitter.com/statuses/1229070060385374209
Mike Bloombergs Wizard Of Oz Campaign Hid His Record Behind The Curtain,bloomberg,2020-02-16 15:48:32,docrozcallahn,Twitter for iPad,1229070062100725760,https://twitter.com/statuses/1229070062100725760
@TweetsByBritt ernie Sanders will make a great speech on his claim that his administration will not allow for you to have any reasonable thinking whatsoever.,sanders,2020-02-16 15:48:33,Dennis_Klaman,Twitter for Android,1229070064910925824,https://twitter.com/statuses/1229070064910925824
"anyone who thinks bloomberg can win, despite all the shit that’s come out about him in the past couple weeks, but bernie can’t is basing that judgment on ideology, not fact",bloomberg,2020-02-16 15:48:33,parismarx,Twitter for iPhone,1229070064915226624,https://twitter.com/statuses/1229070064915226624
"@rubestguy It is a shame the noise is drowning out the importance of electing the most competent candidate -Elizabeth Warren.

                  

It is important and vital to be informed.",warren,2020-02-16 15:48:34,loudthorpe,Twitter Web App,1229070069847805952,https://twitter.com/statuses/1229070069847805952
How much did Bloomberg pay Donaldson for his endorsement? All about money...,bloomberg,2020-02-16 15:48:35,DavidShafto1,Twitter for iPhone,1229070074448924674,https://twitter.com/statuses/1229070074448924674
Cubical Dilbet Hell! Bloomberg tag line: Make America Dilbert Again,bloomberg,2020-02-16 15:48:35,JustOleMe2,Twitter for iPhone,1229070075161915393,https://twitter.com/statuses/1229070075161915393
Biden: Trumps Cruelty Is Eating the Soul of America,biden,2020-02-16 15:48:36,raybae689,dlvr.it,1229070078051667968,https://twitter.com/statuses/1229070078051667968
"@aaronnarraph No more encouraging Tulsi or Bloomberg for any elected offices, period.",bloomberg,2020-02-16 15:48:36,seat413,Twitter Web App,1229070079435796481,https://twitter.com/statuses/1229070079435796481
"Michael Bloomberg, el multibillonario que gastará lo que sea para derrotar a Trump - EEUU y Canadá - Internacional -",bloomberg,2020-02-16 15:48:37,luzmadoria,Twitter for iPhone,1229070081705086977,https://twitter.com/statuses/1229070081705086977
"If I was a Democrat, I would vote for Klobuchar",klobuchar,2020-02-16 15:48:37,AmberSfq47,Twitter for Android,1229070082665480200,https://twitter.com/statuses/1229070082665480200
@mmpadellan Guess what? Bloomberg is not doing well in the polls.,bloomberg,2020-02-16 15:48:38,Randywjohnson2,Twitter for iPhone,1229070086910201856,https://twitter.com/statuses/1229070086910201856
@whstancil Bloomberg is more dangerous than Trump because Trump is an incompetent boob.   He just comes out and states the obvious motivations behind Americas violent foreign policy.,bloomberg,2020-02-16 15:48:38,jonsherred,Twitter Web App,1229070087103053825,https://twitter.com/statuses/1229070087103053825
"Bloomberg unveils plans for Americans Social Security, retirement savings",bloomberg,2020-02-16 15:48:39,Mia4Jah,Twitter for iPhone,1229070090760527872,https://twitter.com/statuses/1229070090760527872
Pete... “you have been weighed.. you have been measured.. and you have been found wanting”.... stop pretending to be someone you are not..!! #ButtigiegNotAWarHero,"buttigieg, #buttigieg",2020-02-16 15:48:39,warrior_risen,Twitter for iPhone,1229070093159739394,https://twitter.com/statuses/1229070093159739394
This thread shows the possible dark pharma money link to the stop sanders PAC. Thank you for all your work,sanders,2020-02-16 15:48:40,XennialProgress,Twitter for iPhone,1229070094938124288,https://twitter.com/statuses/1229070094938124288
@riotwomennn Voting for Sanders is not simple “negligence” but a direct assault on our democracy. Again.,sanders,2020-02-16 15:48:40,RitaOldLadyDem_,Twitter for iPad,1229070095650934784,https://twitter.com/statuses/1229070095650934784
@JoshuaHol Bloomberg is worse than trump.,bloomberg,2020-02-16 15:48:40,jengagod,Twitter for Android,1229070097622265856,https://twitter.com/statuses/1229070097622265856
"Does anyone think that if Bloomberg wins, and Hillary is his VP, that she will complacently sit behind him like a submissive VP during the 2022 SOTU?",bloomberg,2020-02-16 15:48:41,jeanniology,Twitter for iPhone,1229070099518230529,https://twitter.com/statuses/1229070099518230529
"@SurvivingMyWay Personally, I don’t care about optics, appearances or what the Russians try to insinuate about any an all of the Democrat candidates. I’m voting for our candidate. Bloomberg, might be the best one to beat trump. I definitely like his ads calling trump out.",bloomberg,2020-02-16 15:48:41,gn4rest,Twitter for iPad,1229070101812432896,https://twitter.com/statuses/1229070101812432896
@mehdirhasan Now do Elizabeth Warren,warren,2020-02-16 15:48:42,Phrenitis,Twitter for iPhone,1229070103251243008,https://twitter.com/statuses/1229070103251243008
"Biden says Obama only put migrant kids in cages to keep them safe

Where was/is the outrage from the Left? Oh, that is right....

  via @MailOnline",biden,2020-02-16 15:48:42,amichiganman65,Twitter for Android,1229070103804862465,https://twitter.com/statuses/1229070103804862465
"""Is This Simply a Death Wish?"" - Matt Drudge Reports Mini-Mike Bloomberg Wants Crooked Hillary as Running Mate ...Twitter Erupts  via @gatewaypundit",bloomberg,2020-02-16 15:48:42,SgtBenClark,Twitter Web Client,1229070105537130497,https://twitter.com/statuses/1229070105537130497
"True socialisms Cuba n Venezuela. Gov owns all companies. No ones advocating that. Not Sanders  not Warren. No one. Countries we admire 4 their healthcare, education, better wages r capitalist countries that collect a greater % of GDP (taxes) and spend it on services to people.","warren, sanders",2020-02-16 15:48:43,sheila_carmody,Twitter Web App,1229070106350714880,https://twitter.com/statuses/1229070106350714880
"*Edward Norton in Fight Club voice* 

I am Mike Bloombergs posture.",bloomberg,2020-02-16 15:48:43,HashCigarette,TweetDeck,1229070106904399872,https://twitter.com/statuses/1229070106904399872
"@MikeBloomberg Your laughable Bloomberg .... hopefully the ""kids"" see you for what you are ... a pompous idiot",bloomberg,2020-02-16 15:48:43,WitchHu87222438,Twitter for Android,1229070109831876608,https://twitter.com/statuses/1229070109831876608
BIDEN NOT PREPARED FOR THAT IN ANY WAY. LETS SEE THE BLOODBATH! WHERE CAN WE ENJOY THIS?,biden,2020-02-16 15:48:44,NecktieTommy,Twitter Web App,1229070111354392576,https://twitter.com/statuses/1229070111354392576
Bloomberg is George W. Bush 2.0. on foreign policy.,bloomberg,2020-02-16 15:48:44,coloredopinions,Twitter Web App,1229070111979589633,https://twitter.com/statuses/1229070111979589633
"@bennyjohnson Credit where it is due: Jorge Ramos is a sellout piece of shit, but he confronts Biden quite nicely here",biden,2020-02-16 15:48:45,TenjouTengeMx,Twitter for Android,1229070114768609285,https://twitter.com/statuses/1229070114768609285
