Tweet,Matched Keywords,Date,User,Source,Tweet ID,Tweet URL
"BREAKING: Andy Gillum Joins List of Corrupt Dems... ""Guilty Dogs Bark Loudest""... 

* Andrew Gillum
* Michael Avenatti
* Hunter Biden
* James Biden
* Joe Biden
* Bill Clinton
* Hillary Clinton
* Ted Kennedy
* Maxine Waters 
* Comey / Brennan
* Adam Schiff
https://t.co/3arroMkgqX",biden,2020-03-14 00:40:12,Alessias_Dad,Twitter for Android,1238625943561867264,https://twitter.com/statuses/1238625943561867264
@cnnbiz  hope Joe Biden and Bernie Sanders and Sunday will calm the American public tell them they should work together as a team and not stockpile not be selfishly thinking of themselves sharing with others and deal with Trump not condemning each other,"biden, sanders",2020-03-14 00:40:12,theblazingtruth,Twitter for Android,1238625943830364161,https://twitter.com/statuses/1238625943830364161
NO BIDEN,biden,2020-03-14 00:40:12,LetThemEatGMOs,Twitter for Android,1238625946015416320,https://twitter.com/statuses/1238625946015416320
Joe is just a different flavor of Trump.,,2020-03-14 00:40:12,orbis_quintus,Twitter for Android,1238625946040774659,https://twitter.com/statuses/1238625946040774659
https://t.co/443BLSHW51,,2020-03-14 00:40:12,B_better_now,Twitter Web App,1238625946791563264,https://twitter.com/statuses/1238625946791563264
"@RobertGarciaLB I've seen you reply to random Biden Gifs.

I wish you would address this serious public health concern. https://t.co/tnol2MBwbv",biden,2020-03-14 00:40:13,Leftist_Cat,Twitter for Android,1238625947181445120,https://twitter.com/statuses/1238625947181445120
https://t.co/55d1SLpsRi,,2020-03-14 00:40:13,ponchis_g,Twitter for iPhone,1238625947345195014,https://twitter.com/statuses/1238625947345195014
#NeverBiden and we mean it. #BidenLosesToTrump that’s a sure thing. Try us.,biden,2020-03-14 00:40:13,claude_free2,Twitter for iPhone,1238625950440579075,https://twitter.com/statuses/1238625950440579075
"@DeannaLamb20 It is correct, ""Knowledge is Power"". As to doing research. Many people, Most actually will Never truly research anything. That is why the MSM now has the World in Panic! Not just here. Laziness, and an entitlement mentality. ie students with Sanders. Globalist know this.",sanders,2020-03-14 00:40:13,Romans141112,Twitter Web App,1238625950507696128,https://twitter.com/statuses/1238625950507696128
"Silly girl, you forgot to delete this tweet. That's OK, you look good with a mouth full of crow.",,2020-03-14 00:40:14,WirebossRuss,Twitter for Android,1238625951644299268,https://twitter.com/statuses/1238625951644299268
